Gene.id	genename	Control_rep1	Control_rep2	si91_rep1	si91_rep2	Control_rep1.1	Control_rep2.1	si91_rep1.1	si91_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000257923	CUX1	6955.61270437715	6840.18011903441	8859.87700945264	9376.35902554191	13.3235669569426	13.3066966668596	13.5754140236844	13.6364556128796	8008.00721460153	0.402523722896337	0.0703935310771576	5.71819195225673	1.07663481771781e-08	7.33624648889776e-08	chr7	+	101815903	102283958	468055	protein_coding
ENSG00000167680	SEMA6B	4928.64716391512	4887.76461097458	6398.90243663151	6805.27294194327	12.9911891139754	12.9835474533054	13.2401909237972	13.3015533731003	5755.14678836612	0.427620987967492	0.0747878600456378	5.71778611804837	1.07920860830573e-08	7.35093081163773e-08	chr19	-	4542592	4581776	39184	protein_coding
ENSG00000160818	GPATCH4	728.930069159226	902.223504954813	433.964441706759	409.362868059002	11.7211219303835	11.8188743790393	11.5196937663185	11.4999311577221	618.62022096995	-0.952224565091398	0.166556999420867	-5.71710926831272	1.08351448148827e-08	7.37739708827135e-08	chr1	-	156594300	156601479	7179	protein_coding
ENSG00000101493	ZNF516	1240.80096216882	1193.35632923736	1852.87153348682	1851.8796412193	11.9832288660931	11.9618792523532	12.2242624009773	12.2239135085963	1534.72711652807	0.606203802721787	0.10605329808837	5.7160297100488	1.09041681476103e-08	7.42151467603737e-08	chr18	-	76357681	76495242	137561	protein_coding
ENSG00000183426	NPIPA1	910.352664149967	956.99106595846	1609.63031775309	1419.94538695153	11.8231934833384	11.8475678734982	12.1351009234608	12.0598662092781	1224.22985870326	0.698266550225333	0.122177289275262	5.71519105037726	1.09580839768408e-08	7.45531969168551e-08	chr16	+	14927282	14951874	24592	protein_coding
ENSG00000138166	DUSP5	694.373384399085	707.174121029545	1147.10346056245	1183.97180385987	11.7001484404024	11.7079824978566	11.9405942518911	11.9575991451802	933.155692462738	0.733704723321716	0.128451332549696	5.71192769088523	1.11703553183159e-08	7.59679375832622e-08	chr10	+	110497906	110511533	13627	protein_coding
ENSG00000143164	DCAF6	3057.18670487373	2657.66796028223	4192.22549844109	4041.3041034697	12.5839834669704	12.4765384707176	12.8461300042548	12.8142697152276	3487.09606676669	0.52738300564171	0.0923564230682443	5.71030133174402	1.12776315753751e-08	7.66678028824781e-08	chr1	+	167936558	168075841	139283	protein_coding
ENSG00000154188	ANGPT1	356.365811588955	338.213710057608	664.306502060665	681.245474664606	11.4551165502114	11.4389708524944	11.6814331437507	11.6920321430581	510.032874592958	0.954331427651292	0.167133375339151	5.70999912922681	1.12976751548677e-08	7.67743290721616e-08	chr8	-	107249492	107498055	248563	protein_coding
ENSG00000166881	NEMP1	1070.17733116562	1441.25160535913	702.082599958705	660.726032656636	11.9040855871772	12.0685993208033	11.7048758030545	11.6791740819183	968.559392285022	-0.882543863166977	0.154599321951558	-5.70858818800973	1.13917148589079e-08	7.73834252780226e-08	chr12	-	57055642	57078791	23149	protein_coding
ENSG00000118680	MYL12B	7304.41924117483	7509.88169832462	5579.80607001302	5616.1712775814	13.3733060942303	13.4017756153159	13.1072651825445	13.1134564274487	6502.56957177347	-0.404095371106778	0.0707949246420963	-5.70797091952117	1.14330947920111e-08	7.76344730693117e-08	chr18	+	3261478	3278431	16953	protein_coding
ENSG00000003402	CFLAR	1957.85217094174	1813.09451954178	2719.87904865892	2761.91689427277	12.2605699943388	12.2101819633687	12.4939189055519	12.505520579102	2313.1856583538	0.540069564447546	0.0946535830470264	5.70574876367042	1.1583274733074e-08	7.86238288436377e-08	chr2	+	201116163	201176687	60524	protein_coding
ENSG00000144366	GULP1	1978.37020251808	2023.51725392421	1349.80447367389	1315.29623271088	12.2675275121032	12.2826836342094	12.0305658300899	12.0158263573548	1666.74704070677	-0.586446643238184	0.102788693088315	-5.70536141299431	1.16096485145862e-08	7.87723851474803e-08	chr2	+	188291873	188595926	304053	protein_coding
ENSG00000138326	RPS24	13897.1867555705	14324.1192884626	10955.9897586732	10944.0443949508	14.0804245584167	14.1159211634198	13.8080493964125	13.8068279406523	12530.3350494143	-0.365896493663005	0.0641382054226417	-5.7048133986898	1.16470612002456e-08	7.89956975455608e-08	chr10	+	78033862	78056813	22951	protein_coding
ENSG00000083312	TNPO1	7665.1046383588	8279.5100555864	6089.32270751586	5641.82058009137	13.4228965560945	13.5034388139068	13.1914915136689	13.1178059672416	6918.9394953881	-0.442701507145108	0.0776059057263978	-5.70448219116038	1.16697293597182e-08	7.91188719394103e-08	chr5	+	72816311	72916733	100422	protein_coding
ENSG00000155380	SLC16A1	3199.73302950931	3553.16562441203	2403.84974185336	2253.03473247511	12.6201135314236	12.7053598870436	12.4028303861359	12.3567009381359	2852.44578206246	-0.536215694357786	0.0940415517729769	-5.70190181093831	1.1847807152205e-08	8.02951965029552e-08	chr1	-	112911846	112957593	45747	protein_coding
ENSG00000104738	MCM4	2874.68421348424	4440.01577890968	1103.79915321592	1064.95904021365	12.5360951537979	12.896778814811	11.9202192465253	11.9015560082821	2370.86454645587	-1.75401273375099	0.307766713511794	-5.69916321923413	1.20396914664698e-08	8.156414678153e-08	chr8	+	47960935	47978160	17225	protein_coding
ENSG00000171067	C11orf24	1715.95537762076	2001.41806264204	1187.64366318474	1162.4263897515	12.1749991353914	12.2752908020151	11.9592761089849	11.9476989369255	1516.86087329976	-0.662034479493578	0.116202259425161	-5.69725995663583	1.21748219902587e-08	8.2420956265879e-08	chr11	-	68261337	68271973	10636	protein_coding
ENSG00000110756	HPS5	1917.89600418783	2060.98979566355	1343.35489598398	1269.12748819295	12.2468931900028	12.2951076508873	12.0278277209727	11.9957531466504	1647.84204600708	-0.606939330025271	0.106531987385697	-5.69724967044744	1.21755562922249e-08	8.2420956265879e-08	chr11	-	18278667	18322174	43507	protein_coding
ENSG00000081913	PHLPP1	1064.77784917185	1226.9855333624	1813.25269910595	1796.47714779778	11.9014680499862	11.9770610013849	12.2102383221441	12.2042447420966	1475.37330735949	0.654651400021712	0.114915741188853	5.69679482766293	1.22080692936781e-08	8.26091905597273e-08	chr18	+	62715540	62980433	264893	protein_coding
ENSG00000229117	RPL41	30852.6401124135	33297.7162558137	24912.875879637	24878.7974625633	15.0689571017924	15.1683455123605	14.7942413433437	14.7925028695896	28485.5074276069	-0.365603359816156	0.0641816114981635	-5.69638797284823	1.22372234950751e-08	8.27745603117738e-08	chr12	+	56116632	56117967	1335	protein_coding
ENSG00000077147	TM9SF3	11709.3166516941	11516.561161223	9130.75927242883	8639.71105745579	13.8830020692999	13.8642023811046	13.6077644655492	13.5485504376798	10249.0870357004	-0.386117566904636	0.0677975520622227	-5.69515498952335	1.23259897701852e-08	8.33428730493302e-08	chr10	-	96518109	96587012	68903	protein_coding
ENSG00000102096	PIM2	574.504884137346	620.699024707997	302.208783184325	288.298160211979	11.6226335040038	11.6534544643222	11.4055486040509	11.3920833622453	446.427713060412	-1.0172394501094	0.178638243421839	-5.69441028205411	1.23799062823801e-08	8.36752002212619e-08	chrX	-	48913181	48919024	5843	protein_coding
ENSG00000143653	SCCPDH	1512.93485465493	1711.24607276307	1028.24695741984	991.089048984953	12.0974400068606	12.1732635843383	11.8835588802992	11.8649714135304	1310.8792334557	-0.675349695273302	0.118631092851724	-5.69285571799811	1.24931955496199e-08	8.4408414735365e-08	chr1	+	246724408	246768137	43729	protein_coding
ENSG00000111716	LDHB	14964.1243975399	16411.0516130226	12092.9581685801	11659.1469489286	14.1675172839648	14.2776680969529	13.9196854069946	13.8781331778249	13781.8202820178	-0.40162572135553	0.0705508706287479	-5.69271105765598	1.25037887932955e-08	8.44474816039695e-08	chr12	-	21635341	21657842	22501	protein_coding
ENSG00000170776	AKAP13	5932.95081475672	5399.88934807886	7607.73756936881	7695.81672508917	13.1662033322916	13.0762011115434	13.4151287124101	13.4270370792152	6659.09861432339	0.433590164149949	0.076175045186008	5.69202372103866	1.25542407095639e-08	8.47556104519135e-08	chr15	+	85380602	85749355	368753	protein_coding
ENSG00000011478	QPCTL	749.44810073556	772.510860472492	428.436232258265	378.583705047047	11.7333190030321	11.7468127224068	11.5153054979353	11.4743032520802	582.244724628341	-0.9145056735641	0.1607194093697	-5.69007612179859	1.26982751291907e-08	8.56950493435924e-08	chr19	+	45692665	45703987	11322	protein_coding
ENSG00000134375	TIMM17A	1996.7284412969	2355.96595756039	1455.76182143669	1263.99762769096	12.2737156030046	12.3883844451946	12.0745038419086	11.9934970212604	1768.11346199623	-0.678352712842936	0.119258601735892	-5.68808205839275	1.2847408901452e-08	8.66681661979965e-08	chr1	+	201955502	201970664	15162	protein_coding
ENSG00000124562	SNRPC	1613.36521973909	1801.56450669891	1126.83335925131	1006.47863049093	12.1365284796213	12.2060658908023	11.9311123578782	11.8727163831928	1387.06042904506	-0.678605510935811	0.119327783036209	-5.68690286259567	1.29363988774943e-08	8.72349633102796e-08	chr6	+	34757504	34773857	16353	protein_coding
ENSG00000186907	RTN4RL2	119.868500261739	120.104300446594	318.793411529806	320.103295324333	11.1901642963087	11.1905265643957	11.4211875893163	11.4224045307746	219.717376890618	1.4126722667955	0.248477621764188	5.68530983500866	1.30575709280151e-08	8.80182574882674e-08	chr11	+	57460527	57477534	17007	protein_coding
ENSG00000131351	HAUS8	227.85814013718	294.015327493262	91.2154559001468	60.5323539235116	11.3292450021446	11.3976574682438	11.1430715109573	11.0833016423052	168.405319363525	-1.77911570749122	0.313087448933217	-5.68248811491231	1.3274914146027e-08	8.94489704434597e-08	chr19	-	17049760	17075625	25865	protein_coding
ENSG00000205903	ZNF316	1645.76211170172	1737.18860165953	2442.54720799282	2506.44984127354	12.1488300163458	12.1827892983537	12.4143741362938	12.433188517725	2082.9869406569	0.548464544566034	0.0965219469559613	5.68227809180304	1.3291230990296e-08	8.952455010463e-08	chr7	+	6637317	6658279	20962	protein_coding
ENSG00000114331	ACAP2	2253.74378420045	2091.73649657788	1464.05413560943	1441.4908010599	12.3569222315785	12.3051990472483	12.0778627482998	12.068696935134	1812.75630436191	-0.580327860548997	0.102143377248894	-5.68150257196711	1.33516506581123e-08	8.98970172619276e-08	chr3	-	195274744	195443020	168276	protein_coding
ENSG00000197601	FAR1	1472.97868790101	1502.74500718778	959.144339313664	928.504750860645	12.0814653560645	12.0933897681715	11.8486770572047	11.8327610796098	1215.84319631578	-0.656545498150249	0.115572037147278	-5.68083348148986	1.34039929145995e-08	9.02148342139437e-08	chr11	+	13668667	13732346	63679	protein_coding
ENSG00000198720	ANKRD13B	933.03048852381	977.168588433488	1464.05413560943	1566.65939730851	11.8351302522098	11.8579075412302	12.0778627482998	12.118533912207	1235.22815246881	0.665365491983719	0.117184340390419	5.67793862018547	1.36327612010879e-08	9.17193780615927e-08	chr17	+	29593131	29614761	21630	protein_coding
ENSG00000164683	HEY1	12.9587567850529	17.2950192643095	110.564188969875	108.753042642241	10.9417666942863	10.9607136186674	11.1755691122869	11.1726564296814	62.3927519153696	2.85251675151319	0.502436362526524	5.67736924367731	1.36782008232226e-08	9.19898310536497e-08	chr8	-	79762370	79767542	5172	protein_coding
ENSG00000111875	ASF1A	1381.18749400689	1345.16816500185	878.985302310505	801.28421041123	12.043782265505	12.0285982947739	11.8064071719925	11.7633415148848	1101.65629293262	-0.697606916341093	0.122915851070493	-5.67548375791673	1.38297265895482e-08	9.29732634340636e-08	chr6	+	118894151	118909171	15020	protein_coding
ENSG00000072062	PRKACA	4267.75056787743	4397.73906515248	3084.74087225951	3213.34461844811	12.8617803245191	12.8882773748156	12.5910515505471	12.6235082338351	3740.89378093438	-0.460615641745394	0.0811835170806367	-5.67375815078177	1.3969832104727e-08	9.38791971417582e-08	chr19	-	14091687	14117762	26075	protein_coding
ENSG00000138069	RAB1A	4644.63441104271	4489.01833349189	3406.29838851356	3237.96794885767	12.9371527512244	12.9065631229787	12.6706475874842	12.6296254265913	3944.47977047646	-0.458797751776374	0.0808659648006948	-5.67355812679839	1.39861613582782e-08	9.39529622356897e-08	chr2	-	65070695	65130331	59636	protein_coding
ENSG00000090661	CERS4	65.873680324019	47.0808857750648	203.622381352853	214.428168983287	11.0946547288236	11.0522399265195	11.3016451402638	11.3141486205337	132.751279108806	1.89195752395395	0.333520090550055	5.67269432205315	1.4056892528064e-08	9.43919795505386e-08	chr19	+	8209355	8262421	53066	protein_coding
ENSG00000145494	NDUFS6	1015.10261482914	1164.53129713017	635.74408657678	626.868953343485	11.8770274716565	11.9486707335674	11.6632240805735	11.6574762488595	860.561737969896	-0.788187159387375	0.1389530966337	-5.67232525565911	1.40872187360122e-08	9.45594456876569e-08	chr5	+	1801406	1816048	14642	protein_coding
ENSG00000111300	NAA25	1291.55609291027	1312.49979528038	789.612582893189	820.777680318802	12.0055562328947	12.0146221851421	11.7566767116531	11.7743547880554	1053.61153785066	-0.693671094410204	0.122318062287969	-5.67104384614204	1.41930064567432e-08	9.52331201587204e-08	chr12	-	112026688	112108783	82095	protein_coding
ENSG00000270344	POC1B-AS1	80.9922299065807	90.3184339358386	268.118158251947	252.389136698032	11.1244795530668	11.1414838509317	11.3719351668602	11.3556796565277	172.954489698099	1.60227478944104	0.28256395136819	5.67048550136259	1.42393420432717e-08	9.55075165783522e-08	chr12	+	89524593	89548005	23412	lncRNA
ENSG00000090857	PDPR	5664.05661146688	5859.16819298664	7629.85040716278	7585.01173824613	13.121565200663	13.1541030570773	13.4181281560457	13.4120392418588	6684.52173746561	0.400845077111961	0.070709780025089	5.66887744481365	1.43736130471007e-08	9.63712871717946e-08	chr16	+	70114331	70162537	48206	protein_coding
ENSG00000109606	DHX15	4951.32498828897	5466.18692192538	3843.02693494457	3648.35678901707	12.9954088073109	13.0877329030701	12.7711603723912	12.7273522128627	4477.223908544	-0.475796363504996	0.0839456684856101	-5.66790844707559	1.44551163386072e-08	9.68807396302302e-08	chr4	-	24527474	24584554	57080	protein_coding
ENSG00000204590	GNL1	2729.97809605115	2839.26566255748	3918.57913074065	3813.53829718123	12.4967164292594	12.526576197849	12.787760396463	12.7646215700832	3325.34029663263	0.473285129932557	0.0835297469618166	5.66606684620877	1.46112542426878e-08	9.7889826611412e-08	chr6	-	30541376	30557174	15798	protein_coding
ENSG00000159231	CBR3	699.772866392857	828.239255879711	416.458445119862	373.453844545055	11.7034624291209	11.7785322068696	11.505693895003	11.4699268302211	579.481102984371	-0.951882314239892	0.168050077471356	-5.66427774722174	1.47645090877167e-08	9.8878835565315e-08	chr21	+	36135078	36146562	11484	protein_coding
ENSG00000244038	DDOST	9516.04706582386	9562.22398435602	12185.0949927216	12418.3663032235	13.6525128443962	13.6577802798392	13.9283544506627	13.9500664103797	10920.4330865312	0.366891107675461	0.0647817527349524	5.66349461362302	1.48320828633078e-08	9.92934975208397e-08	chr1	-	20651766	20661544	9778	protein_coding
ENSG00000137502	RAB30	1065.8577455706	984.85526366207	574.012414401934	613.531316038304	11.9019921556052	11.8618150229886	11.6222978792998	11.6487551118995	809.564184918227	-0.788215813603536	0.139204131948173	-5.66230184817357	1.49355798664736e-08	9.99482399528062e-08	chr11	-	82973132	83071897	98765	protein_coding
ENSG00000167779	IGFBP6	2719.1791320636	2795.06727999313	1959.75024949103	1872.39908322727	12.4937247776551	12.5145902557154	12.2612154711169	12.2311083225492	2336.59893619376	-0.524901715910896	0.0927079608633317	-5.66188395282144	1.49720065828503e-08	1.0015382299877e-07	chr12	+	53097666	53102340	4674	protein_coding
ENSG00000242802	AP5Z1	1490.25703028109	1545.98255534856	2170.74357677521	2362.81374721775	12.0884040640938	12.1104666599715	12.3307199670215	12.3904614885291	1892.44922740565	0.577866874960475	0.102093357104913	5.6601809495465	1.51213468469685e-08	1.01114286173272e-07	chr7	+	4775622	4794397	18775	protein_coding
ENSG00000244754	N4BP2L2	3476.18650759044	2917.09324924687	4638.16772728625	4628.16014489765	12.6872868606304	12.5473942602547	12.9358958723389	12.9339483722727	3914.9019072553	0.535984453391666	0.094700329635065	5.65979501293315	1.51553910771164e-08	1.01303343326971e-07	chr13	-	32432488	32538885	106397	protein_coding
ENSG00000196730	DAPK1	6736.39373543001	6543.28228833043	8606.50074306334	8815.15228662393	13.291346853302	13.2623135249239	13.5444524713901	13.5699990944449	7675.33226336193	0.391697098192892	0.0692142486411282	5.65919743236423	1.5208251771112e-08	1.01617983760308e-07	chr9	+	87497227	87708631	211404	protein_coding
ENSG00000285976	AL135905.2	1964.33154933427	1860.17540531685	1270.56680491215	1257.84179508856	12.2627718661391	12.2268280397761	11.9963852200032	11.9907827173518	1588.22888866296	-0.596755136757035	0.105492779378089	-5.65683395844799	1.54190799393157e-08	1.02987484845818e-07	chr6	+	63572471	63583587	11116	protein_coding
ENSG00000104341	LAPTM4B	3107.94183561519	3013.17668960415	2189.17094160352	2125.8141920257	12.5969712350976	12.5726080107546	12.3365899553723	12.3162781636554	2609.02591471214	-0.504191629000453	0.0891402016629681	-5.65616432983584	1.54793268772894e-08	1.03350560926992e-07	chr8	+	97775056	97853013	77957	protein_coding
ENSG00000005189	REXO5	222.458658143408	324.76202840759	89.3727194173155	78.9998517306847	11.3232321236819	11.4267118039207	11.1398013414851	11.1207204631303	178.89831442475	-1.70078226880645	0.300862770374263	-5.65301671154172	1.57655971466335e-08	1.05221873275611e-07	chr16	+	20806520	20849665	43145	protein_coding
ENSG00000256269	HMBS	640.378564461365	825.356752668993	371.311401290496	357.038290938679	11.666208296886	11.776920884693	11.468089722144	11.4557063358659	548.521252339883	-1.00967255836306	0.178651947727901	-5.65161797116737	1.58944541698523e-08	1.06041563680508e-07	chr11	+	119084880	119093549	8669	protein_coding
ENSG00000182179	UBA7	997.824272449074	773.471694876064	1467.73960857509	1570.76328571011	11.8683692237892	11.7473700731437	12.0793520284449	12.1201276114397	1202.44971540258	0.779674223092452	0.137963594632758	5.65130406443706	1.59235126227655e-08	1.06195067274849e-07	chr3	-	49805208	49813953	8745	protein_coding
ENSG00000169554	ZEB2	2895.20224506057	2737.41721577877	3925.95007667197	3893.56412101232	12.5415750928943	12.498772916018	12.7893683053858	12.7822883034149	3363.03341463091	0.473546206398774	0.0837951269409546	5.65123800972882	1.59296338974405e-08	1.06195542651642e-07	chr2	-	144384080	144520119	136039	protein_coding
ENSG00000188070	C11orf95	1577.72863858019	1705.48106634163	2474.79509644237	2371.02152402094	12.1228269217168	12.1711350909034	12.4239067505068	12.3929461007442	2032.25658134628	0.561357495329017	0.0993422390302926	5.65074333746234	1.59755477642027e-08	1.06461195863725e-07	chr11	-	63759891	63768775	8884	protein_coding
ENSG00000182220	ATP6AP2	2555.03487945293	2298.31589334602	3546.34636120874	3406.22737332303	12.4472922296579	12.3707474322236	12.7037694283099	12.6706305656469	2951.48112683268	0.519129675551079	0.0918814978684294	5.64999143020558	1.60455836059008e-08	1.06887335496917e-07	chrX	+	40580969	40606848	25879	protein_coding
ENSG00000197530	MIB2	1191.12572782611	1161.64879391946	1753.36376341393	1837.51603181372	11.9608636616919	11.9473396819975	12.1886856778907	12.2188485360826	1485.9135792433	0.609951937799579	0.107959068288197	5.64984440372634	1.60593130907691e-08	1.06938210425747e-07	chr1	+	1615414	1630605	15191	protein_coding
ENSG00000118046	STK11	3735.3616432915	3991.30611244121	5186.38183092855	5355.57436408018	12.7471205959041	12.8035366154939	13.0383639092505	13.0684364870615	4567.15598768536	0.447906720423463	0.0792899984330528	5.648968713269	1.61413226347757e-08	1.0744354805014e-07	chr19	+	1205804	1228094	22290	protein_coding
ENSG00000142303	ADAMTS10	1684.63838205688	1455.66412141272	2376.20869461089	2375.12541242253	12.1634038449136	12.0744642007764	12.3945135677638	12.3941863963325	1972.90915262576	0.598155025924823	0.105907081904623	5.64792283167151	1.62398038906453e-08	1.08058103749999e-07	chr19	-	8580239	8610715	30476	protein_coding
ENSG00000168040	FADD	1561.53019259888	1816.93785715607	1045.75295400673	1071.11487281604	12.1165385815737	12.2115504954432	11.8921851022992	11.9045393244582	1373.83396914443	-0.675132178792364	0.119543434690636	-5.64758893317332	1.62713668147621e-08	1.0822709424006e-07	chr11	+	70203295	70207390	4095	protein_coding
ENSG00000179010	MRFAP1	11676.9197597314	12672.444948721	9348.20217740292	9134.22960984787	13.8798599363064	13.9733395769504	13.6331963150089	13.6081740430063	10707.9491239258	-0.397811506956982	0.0704602868593663	-5.64589678368731	1.64322414374514e-08	1.09255732557419e-07	chr4	+	6640090	6642729	2639	protein_coding
ENSG00000113068	PFDN1	1950.29289615046	2169.56408326727	1369.15320674362	1342.99747942164	12.2579955504775	12.3303431994771	12.038735005011	12.0276757608873	1708.00191639575	-0.603473457711715	0.106892313728132	-5.64562068743858	1.64586363948821e-08	1.09389793502221e-07	chr5	-	140245034	140303101	58067	protein_coding
ENSG00000149548	CCDC15	104.749950679178	156.616007782358	23.0342060353906	20.51944200797	11.1661300677727	11.2428143028625	10.9824249688053	10.9732910999598	76.2299016262242	-2.58511005150238	0.458088029596676	-5.64326043135955	1.66859651327414e-08	1.10798972462927e-07	chr11	+	124954201	125041489	87288	protein_coding
ENSG00000137975	CLCA2	24.8376171713514	12.4908472464458	116.092398418369	131.324428851008	10.9886703017111	10.9395428763254	11.1843128408208	11.2073648374332	71.1863229217935	2.73942756727328	0.485434638741632	5.64324699690685	1.66872677629639e-08	1.10798972462927e-07	chr1	+	86424170	86456553	32383	protein_coding
ENSG00000115107	STEAP3	5486.95360207115	5362.41680633952	4056.78436695299	4017.70674516054	13.0913244812721	13.0696383654159	12.8175745837597	12.8092153514562	4730.96538013105	-0.426068327831879	0.0755008846849472	-5.6432229848669	1.66895962622901e-08	1.10798972462927e-07	chr2	+	119223830	119265652	41822	protein_coding
ENSG00000164187	LMBRD2	569.105402143574	582.265648565087	287.466891321675	283.168299709987	11.6189452080352	11.6279023051033	11.3912681307925	11.3870328119261	430.501560435081	-1.01270613571066	0.179606029531992	-5.63848629330275	1.71551472739572e-08	1.13846616294809e-07	chr5	-	36098406	36151887	53481	protein_coding
ENSG00000008277	ADAM22	434.118352299273	282.485314650389	761.050167409305	783.842684704456	11.5198155161399	11.38635681608	11.7401352129978	11.7533619552663	565.374129765856	1.11079432885656	0.197012030794565	5.63820556732821	1.718313107771e-08	1.1398922895202e-07	chr7	+	87934142	88202889	268747	protein_coding
ENSG00000137509	PRCP	2188.95000027519	2080.20648373501	3091.19044994942	2986.60478426004	12.3365197557264	12.3014254735198	12.5927000443365	12.5656877062841	2586.73792955491	0.50996356810078	0.0904593094491386	5.63749127874463	1.72545340500991e-08	1.14419658549826e-07	chr11	-	82822935	82900430	77495	protein_coding
ENSG00000143344	RGL1	2354.17414928461	2185.89826812801	3236.76663209309	3210.26670214691	12.3878403406653	12.3355496825069	12.6293276902535	12.6227414314664	2746.77643791316	0.506300655398147	0.0898160554110923	5.63708407233857	1.72953688005914e-08	1.14647133140778e-07	chr1	+	183636084	183928531	292447	protein_coding
ENSG00000111271	ACAD10	825.040848648369	748.490000383173	1281.62322380913	1290.67290230132	11.7767441055241	11.7327535464871	12.0012269589277	12.0051720693065	1036.4567437855	0.709697122833656	0.125899571512143	5.63700983497949	1.73028234472353e-08	1.14653250271544e-07	chr12	+	111686052	111757099	71047	protein_coding
ENSG00000196182	STK40	1361.74935882931	1388.40571316263	1985.54856025067	2151.46349453566	12.0356169938242	12.0467974029068	12.2699512905654	12.3245454247994	1721.79178169457	0.588677109621684	0.104452467807001	5.63583725670701	1.74209842023722e-08	1.15392654982732e-07	chr1	-	36339627	36385924	46297	protein_coding
ENSG00000138279	ANXA7	4678.1111994041	4807.05452107447	3504.88479034503	3486.25319715411	12.9436399790083	12.9683287187549	12.6940553464203	12.6896652903608	4119.07592699443	-0.440211073848547	0.0781298312335934	-5.63435331803545	1.75716445085558e-08	1.1634669032768e-07	chr10	-	73375100	73414058	38958	protein_coding
ENSG00000132382	MYBBP1A	2729.97809605115	3499.35889781196	1969.8853001466	2003.72351207828	12.4967164292594	12.6927549291762	12.2646556789117	12.2760643572324	2550.736451522	-0.649219052164372	0.115240837901373	-5.63358496855078	1.76501493655586e-08	1.16788460573725e-07	chr17	-	4538896	4555386	16490	protein_coding
ENSG00000151327	FAM177A1	1089.6154663432	1057.8786783336	654.171451405093	618.661176540297	11.9134474738703	11.8981125794239	11.6750212828489	11.6521213847449	855.081693155547	-0.754097708857548	0.13385787248035	-5.63357010599617	1.76516712756846e-08	1.16788460573725e-07	chr14	+	35044906	35083381	38475	protein_coding
ENSG00000105971	CAV2	1440.58179593838	1556.55173378786	967.436653486405	922.348918258254	12.0683259253222	12.1145981990404	11.8529356103617	11.8295282248822	1221.72977536772	-0.665423284314234	0.118175572219891	-5.63080230384729	1.79373240862275e-08	1.18633703724775e-07	chr7	+	116288072	116506108	218036	protein_coding
ENSG00000158373	H2BC5	2630.62762736574	4222.86720370224	914.918663725714	946.972248667818	12.4689034358435	12.8525026654416	11.8256100466203	11.8423886145863	2178.84643586538	-1.88020574361432	0.333936875190705	-5.63042264362259	1.7976855580685e-08	1.18850375144167e-07	chr6	+	26158145	26171349	13204	protein_coding
ENSG00000185043	CIB1	1691.11776044941	1821.74202917394	1159.08124770085	1124.46542203676	12.1658133276138	12.2132587184711	11.9461524838555	11.9299983936211	1449.10161484024	-0.621520019940683	0.110477984468702	-5.62573641191613	1.84718229069892e-08	1.22076772396981e-07	chr15	-	90229974	90233941	3967	protein_coding
ENSG00000047315	POLR2B	5039.87649298683	5432.55771780033	3899.23039767092	3750.95399905693	13.0117566351994	13.0818960101495	12.7835298902009	12.7506306638494	4530.65465187875	-0.453107980796933	0.0805775212916417	-5.62325538852154	1.87392043888954e-08	1.23797235467926e-07	chr4	+	56977741	57031158	53417	protein_coding
ENSG00000144580	CNOT9	2308.81850053693	2861.36485383965	1658.46283454812	1655.91897004318	12.3739808345578	12.5325243694173	12.1536134861293	12.1526571356411	2121.14128974197	-0.642045415529851	0.114180787637173	-5.62305996320543	1.87604244374616e-08	1.23890793886668e-07	chr2	+	218568838	218597080	28242	protein_coding
ENSG00000095066	HOOK2	411.44052792543	472.730526557793	788.691214651774	849.50489912996	11.5016239611154	11.5496687479235	11.7561482880865	11.790325279858	630.591792066239	0.88833984824495	0.157985232767184	5.62292964149415	1.87745882464564e-08	1.23937701199718e-07	chr19	-	12774501	12792582	18081	protein_coding
ENSG00000197442	MAP3K5	871.476393794808	911.831848990541	1448.39087550536	1387.11427973878	11.8023396759884	11.8239770809969	12.0715087572894	12.0462586249917	1154.70334950737	0.668914753094609	0.118975619043019	5.6222842837468	1.88448810916731e-08	1.24354961579751e-07	chr6	-	136557045	136792477	235432	protein_coding
ENSG00000113163	CERT1	1584.20801697272	1504.66667599493	2273.93681981376	2265.34639767989	12.1253315999674	12.0941548180283	12.3632064254602	12.3605372754309	1907.03947761532	0.555694698005383	0.0988504883829819	5.62156755212401	1.89232475345996e-08	1.24825164966113e-07	chr5	-	75368485	75511629	143144	protein_coding
ENSG00000163071	SPATA18	129.587567850529	136.438485307331	328.928462185378	350.882458336288	11.2048075576457	11.2147961766399	11.4305367032187	11.4502855753661	236.459243419881	1.35273491442446	0.240733317917789	5.61922598053679	1.91814835330349e-08	1.26481059524929e-07	chr4	+	52051303	52097299	45996	protein_coding
ENSG00000117419	ERI3	1984.8495809106	2073.48064291	1388.50193981334	1320.42609321287	12.2697155138366	12.2992183101341	12.0468375364125	12.0180314888928	1691.8145642117	-0.583081575764837	0.103766878655461	-5.61914922487793	1.91900060496144e-08	1.26489739462592e-07	chr1	-	44221069	44355257	134188	protein_coding
ENSG00000185825	BCAP31	5584.14427795905	5887.99322509382	4089.03225540254	4354.22559409124	13.1080052899568	13.1588434018847	12.8244317231838	12.8794682154631	4978.84883813666	-0.442583411341325	0.0787681504521824	-5.61881177608713	1.9227518098531e-08	1.26689423867686e-07	chrX	-	153700495	153724435	23940	protein_coding
