Gene.id	genename	X21_011_Control_rep1	X21_011_Control_rep2	X21_011_JQ1_rep1	X21_011_JQ1_rep2	X21_011_Control_rep1.1	X21_011_Control_rep2.1	X21_011_JQ1_rep1.1	X21_011_JQ1_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000164051	CCDC51	232.998152611063	215.445287427241	106.382423250531	91.4424176456726	13.3882153910497	13.3793964933217	13.3136888074884	13.3023622304369	161.567070233627	-1.18193001015473	0.218806022488778	-5.40172522086473	6.60030013991895e-08	3.33704952812729e-07	chr3	-	48432169	48440119	7950	protein_coding
ENSG00000276851	AC002401.4	108.177713712279	128.882448728796	236.405385001179	273.299810042123	13.3149946534376	13.3293336220142	13.3898880452432	13.4072757947089	186.691339371094	1.10583583961806	0.204824906518892	5.3989324756072	6.70385979088803e-08	3.38847970635872e-07	chr17	+	50094064	50094647	583	lncRNA
ENSG00000085998	POMGNT1	2000.82540575532	2014.02871371715	1582.84150957608	1597.67370156203	13.827086512168	13.8292512560531	13.7542183314972	13.7569654489251	1798.84233265265	-0.336011222207114	0.0622447336479389	-5.39822732807597	6.73025570585888e-08	3.40088982518188e-07	chr1	-	46188682	46220305	31623	protein_coding
ENSG00000142733	MAP3K6	709.16501211383	727.127845066938	497.5258784343	465.431631387525	13.5586786233315	13.5636870627545	13.4939470291216	13.4829820492861	599.812591750648	-0.577110536272561	0.106921626174167	-5.39750990442749	6.75721447002038e-08	3.41357748514255e-07	chr1	-	27355183	27366961	11778	protein_coding
ENSG00000171940	ZNF217	1562.56697584403	1698.55525712727	2095.41136705591	2057.96811847508	13.750441444393	13.7753074149439	13.8424324450362	13.8364020500689	1853.62542962557	0.349177918029118	0.0646944778457751	5.39733729456046	6.76371625879483e-08	3.41592667009323e-07	chr20	-	53582924	53609907	26983	protein_coding
ENSG00000187187	ZNF546	105.403926181195	107.72264371362	30.0879580910592	24.6586294774848	13.3129724202282	13.3146646824694	13.2408858801791	13.2330496825423	66.9682893658399	-1.96238789885902	0.363595700772318	-5.39717024896249	6.77001422542075e-08	3.41817165968219e-07	chr19	+	39997059	40021038	23979	protein_coding
ENSG00000183091	NEB	28.6624711545355	27.8924702472767	104.233283386884	108.908946858891	13.238902164435	13.2378100647579	13.3121109616172	13.315523415601	67.4242929118967	1.9140561991037	0.355066264979183	5.39070136447889	7.01832232519997e-08	3.54257260130272e-07	chr2	-	151485335	151734487	249152	protein_coding
ENSG00000187800	PEAR1	55.4757506216816	64.441224364398	4.29827972729417	7.19210026426639	13.2704891332795	13.2792237862376	13.1894104352669	13.1985929774454	32.85183874441	-3.37777157481075	0.626812000506994	-5.38881127368119	7.09252363824296e-08	3.5790472812348e-07	chr1	+	156893719	156916429	22710	protein_coding
ENSG00000164463	CREBRF	307.890415950333	339.518689561679	554.478084820948	500.364689813961	13.4225316912436	13.4357405920716	13.5125561221074	13.4948994228148	425.56297003673	0.704319066454271	0.130706880135771	5.38853858131006	7.10329154136716e-08	3.58350083802797e-07	chr5	+	173056351	173139284	82933	protein_coding
ENSG00000163655	GMPS	1852.89007076417	1882.26083703174	1440.99827857537	1489.79219759804	13.8022993324583	13.8073009615541	13.7272398287783	13.7366700087374	1666.48534599233	-0.349636495095706	0.0649095993165287	-5.38651445667873	7.18371536976716e-08	3.62308269154823e-07	chr3	+	155870649	155944020	73371	protein_coding
ENSG00000143222	UFC1	1179.78429655443	1241.69583066325	881.147344095304	908.259519087355	13.6736782406718	13.6868868649333	13.6042699303976	13.6110266678903	1052.72174760008	-0.436043757754876	0.0809767808760094	-5.38479985296699	7.25253047744655e-08	3.65678969058244e-07	chr1	+	161153977	161158856	4879	protein_coding
ENSG00000125450	NUP85	460.448730159958	431.852384173354	283.686462001415	227.064879771839	13.4812456944929	13.4710915909318	13.4119541022329	13.3852730230136	350.763114026641	-0.80636116850799	0.149762029875529	-5.38428311353802	7.27339457106762e-08	3.66630755304991e-07	chr17	+	75205678	75235758	30080	protein_coding
ENSG00000064309	CDON	395.727021101329	382.800108910901	633.99625977589	578.450349825996	13.4577645980046	13.452847175143	13.5369837325073	13.5200976293981	497.743434903529	0.638540323950586	0.118616552883533	5.38323116317127	7.31604836190905e-08	3.68680077106966e-07	chr11	-	125955795	126063292	107497	protein_coding
ENSG00000182827	ACBD3	2423.36570632379	2482.42985200763	1942.82243673696	2010.7057453099	13.8929852991306	13.9016957763342	13.8174864971689	13.8287071445987	2214.83093509457	-0.311084407886832	0.057791161514999	-5.38290630836506	7.32926925067076e-08	3.69245462604109e-07	chr1	-	226144678	226186741	42063	protein_coding
ENSG00000087589	CASS4	84.1382217762172	52.8995125379386	9.67112938641188	7.19210026426639	13.2964863678716	13.2678504080207	13.2050511303208	13.1985929774454	38.4752409912085	-3.02640955235492	0.562316106433855	-5.38204315638061	7.36451019668637e-08	3.70919597648558e-07	chr20	+	56412260	56460387	48127	protein_coding
ENSG00000196787	H2AC11	689.748499396242	638.64138773075	1026.21428489148	892.847875663927	13.5531916131232	13.5383611438244	13.639284203684	13.6071987391475	811.8630119206	0.529852611872002	0.0984729071152932	5.3806943188104	7.41990966121944e-08	3.73607842084709e-07	chr6	+	27133041	27135291	2250	protein_coding
ENSG00000116138	DNAJC16	1107.66582074624	1167.63651311014	1460.34053734819	1530.88991339385	13.6578328989672	13.671044905101	13.7309975603308	13.7444889908845	1316.6331961496	0.395126837822928	0.073467146391228	5.3782793701935	7.52010631929576e-08	3.78549635701739e-07	chr1	+	15526812	15571733	44921	protein_coding
ENSG00000090470	PDCD7	579.721593996573	633.832341136392	854.283095799716	889.765546979241	13.5204930820377	13.5369350324219	13.5974692027884	13.6064291041888	739.400644477981	0.52380003680711	0.0973933897294365	5.37818878942659	7.52388991619579e-08	3.78636784135014e-07	chr15	-	65117378	65133808	16430	protein_coding
ENSG00000151092	NGLY1	647.217090586286	630.946913179777	874.699924504363	942.165134618897	13.5408907599133	13.5360767233391	13.6026475407278	13.6193326740469	773.757265722331	0.50759447547822	0.0944965958371179	5.37156361011302	7.80568235096005e-08	3.92710754548301e-07	chr3	-	25719410	25790039	70629	protein_coding
ENSG00000272196	H2AC19	0	0	410.485713956593	131.512690546585	13.1581267470233	13.1581267470233	13.4632806026728	13.3310697313154	135.499601125795	10.6093584408796	1.97535844853603	5.37085228695699	7.8365381319166e-08	3.94155648843319e-07	chr1	+	149851060	149851624	564	protein_coding
ENSG00000166106	ADAMTS15	1131.70531268231	1004.12892890196	783.361480299362	734.621669850066	13.6631721811831	13.6341254647366	13.5789711031182	13.5657578470801	913.454347933424	-0.493371977832821	0.0919002799918734	-5.36855793993717	7.93686938812099e-08	3.99093222516883e-07	chr11	+	130448973	130476641	27668	protein_coding
ENSG00000139990	DCAF5	1524.65854625255	1452.33207149613	1111.10530950554	1154.8458138622	13.7433105323709	13.7294448628293	13.6586004572798	13.6682568928601	1310.73543527911	-0.39370562352239	0.0733592243433727	-5.3668182433278	8.0137740048069e-08	4.0285045399096e-07	chr14	-	69050880	69153119	102239	protein_coding
ENSG00000123240	OPTN	4659.96305222126	4536.85455711739	3887.79401333757	3903.25555770686	14.1674923698721	14.1545825485688	14.0830761820585	14.0848529698533	4246.96679509577	-0.239384094443078	0.0446065885990043	-5.36656359433911	8.02509132780197e-08	4.03309479451426e-07	chr10	+	13100162	13138308	38146	protein_coding
ENSG00000162144	CYB561A3	1121.53475840166	1176.29279697998	1518.36731366666	1487.73731180825	13.6609204512213	13.6729228082544	13.7421182086919	13.7362761345806	1325.98304521414	0.387747271721532	0.0722644953632729	5.3656677428152	8.06502864068285e-08	4.05206191154569e-07	chr11	-	61348753	61362283	13530	protein_coding
ENSG00000161904	LEMD2	1606.02298049768	1509.07882130956	1215.33859289243	1162.03791412647	13.7585060035652	13.7403531344756	13.6813061649047	13.6698265152217	1373.11957720653	-0.390370942383221	0.0727608528094992	-5.36512324017533	8.08939669088011e-08	4.06278955793047e-07	chr6	-	33771212	33789130	17918	protein_coding
ENSG00000253304	TMEM200B	71.1938799644914	70.2120802776276	6.44741959094125	13.3567576336376	13.2854065852689	13.2845264766292	13.196440908459	13.2132713742309	40.3025343666745	-2.82937900988868	0.527370958409095	-5.36506412568487	8.09204651980949e-08	4.06278955793047e-07	chr1	-	29119428	29123903	4475	protein_coding
ENSG00000054690	PLEKHH1	102.630138650111	93.2955039305463	205.242856978296	238.366751615686	13.3109233214695	13.303815142515	13.3741038325221	13.3908454067747	159.88381279366	1.17902669727548	0.219760897395038	5.36504315031115	8.09298695072605e-08	4.06278955793047e-07	chr14	+	67533289	67589612	56323	protein_coding
ENSG00000088367	EPB41L1	1054.03926181195	1039.71587370021	704.917875276243	792.158471964198	13.6457030910578	13.6424098797051	13.5574850077003	13.5813107986781	897.707870688151	-0.483355908464126	0.090098052821965	-5.36477641108675	8.10495543890389e-08	4.06769104712562e-07	chr20	+	36092709	36232799	140090	protein_coding
ENSG00000089220	PEBP1	4005.34919488541	4140.58911774229	5028.98728093418	4695.41402967105	14.0964895047004	14.1116558397018	14.20508898244	14.1711746854443	4467.58490580823	0.255406599375471	0.0476301269905296	5.36229095980059	8.21730375249462e-08	4.12295449904197e-07	chr12	+	118136123	118145584	9461	protein_coding
ENSG00000274845	AC114778.1	15.7181293428098	8.6562838698445	64.4741959094125	87.3326460660918	13.217947026571	13.2025210999715	13.2792547439258	13.2990863588822	44.0453137970397	2.63529570036686	0.491544932760396	5.36125087398966	8.26476436609321e-08	4.14563996166541e-07	chr2	+	191682451	191682633	182	misc_RNA
ENSG00000198960	ARMCX6	649.066282273675	644.41224364398	396.516304842887	445.910216384516	13.5414339860828	13.5400652872977	13.4580621947501	13.476124476327	533.976261786264	-0.617973677470291	0.115276662150968	-5.36078739563939	8.28599894542367e-08	4.15516158043276e-07	chrX	-	101615125	101618001	2876	protein_coding
ENSG00000169100	SLC25A6	8064.32494870512	8111.89979536317	9602.35691077517	9051.77190402669	14.4677683171896	14.4713799954966	14.5786973025659	14.5402983673788	8707.58838971754	0.205481025816156	0.0383350892815275	5.36012905323196	8.31625219483418e-08	4.1691993680026e-07	chrX	-	1386151	1392113	5962	protein_coding
ENSG00000166478	ZNF143	429.012471474338	347.213164112652	613.579431071242	623.657837201385	13.47006485002	13.4388589550334	13.5308678333422	13.5338995594533	503.365725964904	0.671716746874037	0.125367567025281	5.35797864481634	8.41581846344805e-08	4.21796888976238e-07	chr11	+	9460521	9528054	67533	protein_coding
ENSG00000149541	B3GAT3	1020.75381143894	928.145992711105	1308.82617696107	1311.01713388627	13.6380140845411	13.6159172250969	13.7008300649044	13.7012788278644	1142.18577874935	0.426409393218777	0.0795862539920475	5.35782716022022	8.42287571958206e-08	4.2203594283153e-07	chr11	-	62615296	62622154	6858	protein_coding
ENSG00000134755	DSC2	172.899422770908	173.12567739689	66.6233357730596	67.8112310630831	13.3563863391059	13.356515813157	13.2812557905887	13.282347965567	120.114916750985	-1.36384505827947	0.254600783047188	-5.35679836470374	8.47095634567287e-08	4.24329822485253e-07	chr18	-	31058839	31102421	43582	protein_coding
ENSG00000197826	CFAP299	76.7414550266596	84.6392200607018	191.27344786459	195.214150030088	13.2902691902846	13.2968973690285	13.3666375393142	13.3687707364448	136.96706824551	1.26057854384166	0.235344500260197	5.35631188512146	8.49378434708317e-08	4.25357837728929e-07	chr4	+	80335729	80963750	628021	protein_coding
ENSG00000154059	IMPACT	792.378638046353	866.590196303322	584.566042912007	555.846606138302	13.5813691846354	13.6005981441502	13.5219960484306	13.51299105126	699.845370849996	-0.540698155869823	0.100963806822487	-5.35536617414269	8.53833230395731e-08	4.27472707396767e-07	chr18	+	24426669	24453531	26862	protein_coding
ENSG00000213859	KCTD11	970.825635879429	932.955039305463	698.470455685302	654.481124048241	13.6262350148652	13.6170918014132	13.5556660001476	13.5430201597109	814.183063729609	-0.49327958821985	0.0921374791223521	-5.35373436432756	8.61573161532102e-08	4.31230690643129e-07	chr17	+	7351888	7354939	3051	protein_coding
ENSG00000185619	PCGF3	1096.57067062191	1120.50785648543	1444.22198837084	1457.94146785629	13.6553485020017	13.6606925148703	13.7278679274448	13.7305328886992	1279.81049583362	0.388614554850986	0.0725898700776441	5.35356454606287	8.62382528095326e-08	4.31518721476286e-07	chr4	+	705764	770640	64876	protein_coding
ENSG00000135469	COQ10A	104.4793303375	102.913597119262	232.107105273885	221.927665297363	13.3122924249827	13.3111339863049	13.3877759377303	13.3826940297116	165.356924507003	1.13017878889626	0.211224663563568	5.35060049252312	8.76628561951484e-08	4.38528208770145e-07	chr12	+	56266941	56270966	4025	protein_coding
ENSG00000143815	LBR	1451.61547460067	1496.57530016423	1895.54135973673	1852.47953949604	13.7293057111666	13.7379681729703	13.8095490976682	13.8022291285266	1674.05291849942	0.346328832214967	0.0647313933029547	5.35024529124662	8.78350966328729e-08	4.39270723171557e-07	chr1	-	225401502	225428855	27353	protein_coding
ENSG00000168453	HR	57.324942309071	73.0975082342425	10.7456993182354	4.10977157958079	13.272345526958	13.2870958879938	13.2075891478041	13.1887167716743	36.3194803602824	-3.14261723405524	0.587387331568	-5.3501617504521	8.78756539181426e-08	4.39354455050356e-07	chr8	-	22114418	22133384	18966	protein_coding
ENSG00000204682	MIR1915HG	172.899422770908	171.202058759147	67.6979057048831	65.7563452732927	13.3563863391059	13.3554122968984	13.2822441876479	13.280452491286	119.388933127058	-1.3667209590787	0.255519354227235	-5.34879623194127	8.85411602213955e-08	4.42561870746282e-07	chr10	-	21492657	21497260	4603	lncRNA
ENSG00000151923	TIAL1	3338.71559158154	3384.6069931092	2763.79386465015	2819.30330359242	14.0172791600668	14.0229940362876	13.9417481615186	13.949388679062	3076.60493823333	-0.267965088620792	0.0501025303009924	-5.34833444560552	8.87673210023394e-08	4.43572130328321e-07	chr10	-	119571801	119596495	24694	protein_coding
ENSG00000154845	PPP4R1	2444.63141072877	2374.70720829401	1896.61592966855	1979.88245846305	13.8961343191617	13.8857243131578	13.80973063976	13.8236373517936	2173.95925178859	-0.313965787590828	0.058706389561922	-5.34806841186623	8.88978653719147e-08	4.4410417499227e-07	chr18	-	9546790	9614569	67779	protein_coding
ENSG00000173456	RNF26	1284.26362689193	1271.51191954827	988.604337277658	916.479062246517	13.6957722008125	13.6931266695844	13.6304642518873	13.6130546338249	1115.21473649109	-0.424365034789781	0.079363137573261	-5.34713026432511	8.93597051853907e-08	4.46290525437269e-07	chr11	+	119334526	119337309	2783	protein_coding
ENSG00000123066	MED13L	3528.25773953895	3653.91360239325	4368.1267728627	4191.96701117241	14.0406159791346	14.0557130670454	14.1365688539553	14.1173459611253	3935.56628149183	0.253174043689835	0.0473549013396903	5.34631129043527	8.97647754899166e-08	4.48192244387949e-07	chr12	-	115958575	116277693	319118	protein_coding
ENSG00000117139	KDM5B	4986.34538504548	5211.08288964639	5883.27037673389	6045.47399356335	14.2008251809565	14.2230724220057	14.286554635034	14.3012481511368	5531.54316124728	0.226461061981736	0.0423647990310183	5.3455006788992	9.01674600425217e-08	4.50081025520694e-07	chr1	-	202724494	202808421	83927	protein_coding
ENSG00000007968	E2F2	86.9120093073012	63.4794150455264	11.820269250059	12.3293147387424	13.2987467530529	13.2783172057972	13.2100030965723	13.2111082391712	43.6352520854072	-2.63896242696558	0.493691012330843	-5.34537263400108	9.02312281810218e-08	4.5027750303264e-07	chr1	-	23506437	23531233	24796	protein_coding
ENSG00000162849	KIF26B	208.958660675001	199.094529006424	94.5621540004717	78.085660012035	13.3760464574355	13.3708502303218	13.3047999507667	13.2914206558331	145.175250923483	-1.24233290583661	0.232504684406281	-5.34325968102106	9.12898344712001e-08	4.5543703519718e-07	chr1	+	245154984	245709432	554448	protein_coding
ENSG00000023228	NDUFS1	3630.88787818906	3494.25325546056	3003.4229594468	2912.80060702789	14.0529680296742	14.0364803267296	13.9741698619452	13.9620778857834	3260.34117503108	-0.268505507094523	0.0502590754774478	-5.34242829864641	9.17096514601746e-08	4.57407775017238e-07	chr2	-	206114816	206159444	44628	protein_coding
ENSG00000049618	ARID1B	3505.14284344658	3708.73673356893	2878.77284735527	3052.53284073363	14.0378070997535	14.0622111176319	13.9574853711532	13.9806408198163	3286.29631627611	-0.282020742190365	0.0527908633903229	-5.34222636415647	9.18119025989275e-08	4.57793997580436e-07	chr6	+	156777929	157210777	432848	protein_coding
ENSG00000265590	CFAP298-TCP10L	312.513395168807	324.129740459733	180.527748546355	151.034105549594	13.4245037388274	13.4293950072705	13.3607057230813	13.3434449565389	242.051247431122	-0.942187692840689	0.176434222135336	-5.3401640647582	9.28625037206552e-08	4.62907411819067e-07	chr21	-	32573784	32612865	39081	protein_coding
ENSG00000068745	IP6K2	1185.3318716166	1288.82448728796	1646.24113555367	1586.37182971819	13.6748761653259	13.696715120025	13.7658689751529	13.7548734049426	1426.6923310441	0.3859591590895	0.0722868519033704	5.3392719274237	9.33205847378902e-08	4.65065226318027e-07	chr3	-	48688002	48717221	29219	protein_coding
ENSG00000130810	PPAN	828.437875950446	789.645450793593	583.491472980183	523.995876396551	13.5908224243684	13.5806437813694	13.5216632159669	13.5027234748773	681.392669030193	-0.547773603132254	0.102596032132313	-5.33913048826118	9.33934093616973e-08	4.65302459982164e-07	chr19	+	10106361	10112012	5651	protein_coding
ENSG00000163879	DNALI1	146.086143303762	152.927681700586	60.1759161821183	40.0702729009127	13.340388213155	13.344601438311	13.2751497994359	13.2536284196954	99.8150035218447	-1.57930791255765	0.295805570919177	-5.33900665781973	9.34572127202754e-08	4.65494632148045e-07	chr1	+	37556918	37566856	9938	protein_coding
ENSG00000197959	DNM3	167.35184770874	211.598050151755	66.6233357730596	81.1679886967206	13.3531846887702	13.3774158003796	13.2812557905887	13.2940240885876	131.685305582569	-1.35654954932206	0.254087564282015	-5.33890571604836	9.35092539593548e-08	4.65628131254018e-07	chr1	+	171841497	172412717	571220	protein_coding
ENSG00000112159	MDN1	3059.48764678574	2820.98673225044	2358.68100035267	2403.18893115987	13.9815526758308	13.9496191277084	13.883315571782	13.8899839310008	2660.58607763718	-0.304568357525871	0.0570530333306325	-5.33833767892486	9.38026330318141e-08	4.66868164879409e-07	chr6	-	89642497	89819794	177297	protein_coding
ENSG00000108953	YWHAE	12985.0240288483	12601.6256958559	14820.4684997103	14198.2333645567	14.7893318641134	14.7673191589137	14.8893692341201	14.8563899947364	13651.3378972428	0.181444531607315	0.0339890343995626	5.33832557507575	9.38088940976729e-08	4.66868164879409e-07	chr17	-	1344274	1400222	55948	protein_coding
ENSG00000168385	SEPTIN2	8990.7699840872	9162.19557157097	10458.7891464385	10182.9865313063	14.5359585266859	14.5481098367105	14.6358656883915	14.6177768510809	9698.68530835075	0.185333873309525	0.0347374792417581	5.33527122160131	9.54018466684213e-08	4.74667925886112e-07	chr2	+	241315099	241354024	38925	protein_coding
ENSG00000154957	ZNF18	174.748614458297	170.240249440275	306.252430569709	343.165926894996	13.35744205688	13.3548582030382	13.421829389426	13.4372231165258	248.601805340819	0.912923768901931	0.171114555944135	5.33516137107575	9.54596226611087e-08	4.74827333101859e-07	chr17	-	11977438	11997475	20037	protein_coding
ENSG00000135605	TEC	29.5870669982302	39.4341820737361	137.544951273413	104.79917527931	13.240194307506	13.2528676467752	13.3349867120752	13.3125279954658	77.8413439061725	1.81283738585825	0.339828027657872	5.33457289662805	9.57697085872047e-08	4.76241335235941e-07	chr4	-	48135782	48269838	134056	protein_coding
ENSG00000100522	GNPNAT1	1591.22944699857	1531.20043564361	1151.93896691484	1234.98635966403	13.7557735270449	13.7445476506594	13.6676210660832	13.6854720972719	1377.33880230526	-0.387282808792714	0.0726004605467771	-5.33444011065446	9.5839812458488e-08	4.76461519818551e-07	chr14	-	52775192	52791607	16415	protein_coding
ENSG00000134508	CABLES1	987.468361065933	925.26056475449	698.470455685302	660.645781417612	13.6301951963189	13.6152109820831	13.5556660001476	13.544817871063	817.961290730834	-0.493518013327671	0.0925758713882234	-5.3309572562171	9.76964139235229e-08	4.85560652067638e-07	chr18	+	23135762	23260467	124705	protein_coding
ENSG00000025156	HSF2	166.427251865045	201.018147644167	321.296409615239	372.961770846957	13.3526459254407	13.371873542949	13.4282102454666	13.4490481692268	265.425894992852	0.919388492188732	0.172549121394385	5.32827107295053	9.91520677994447e-08	4.92662671379466e-07	chr6	+	122399550	122433119	33569	protein_coding
ENSG00000143258	USP21	357.818591509847	366.449350490084	210.615706637414	191.104378450507	13.4431004289995	13.446505539076	13.3769071592444	13.3665455260699	281.497006771963	-0.850858249157062	0.159697472042907	-5.32793812120243	9.93339515249417e-08	4.93433514185151e-07	chr1	+	161159478	161165723	6245	protein_coding
ENSG00000064601	CTSA	4653.49088131539	4993.71398358141	5733.90515621042	5655.04569350317	14.1668184199819	14.2015634294895	14.2728187244881	14.2654845927791	5259.0389286526	0.239610001505548	0.0449791124407713	5.32713938766728	9.97715985626043e-08	4.95474083951948e-07	chr20	+	45890143	45898820	8677	protein_coding
ENSG00000070159	PTPN3	180.296189520465	195.247291730937	79.5181749549421	73.9758884324543	13.3605759724798	13.3687885846057	13.2926368891439	13.28786793768	132.2593861597	-1.29104988951131	0.242405524587535	-5.325992019811	1.00403539152248e-07	4.98478173794357e-07	chr9	-	109375699	109498307	122608	protein_coding
ENSG00000175567	UCP2	444.730600817148	441.47047736207	656.562228344184	672.975096156355	13.4757052730258	13.4745437787462	13.5436280021392	13.5483878622588	553.934600669939	0.585295800069495	0.109916617765539	5.32490729762062	1.01004537809526e-07	5.0132706969275e-07	chr11	-	73974671	73982843	8172	protein_coding
ENSG00000158987	RAPGEF6	747.073441705313	801.187162620052	1030.51256461878	1113.74809806639	13.5691749961602	13.5836983633388	13.6402815539921	13.6591893929681	923.130316752634	0.470483823203651	0.0883718347480517	5.32391145374543	1.01559357527765e-07	5.03945289679865e-07	chr5	-	131423920	131635229	211309	protein_coding
ENSG00000137767	SQOR	1138.17748358817	1171.48375038562	856.432235663363	851.750159868119	13.6645996777171	13.6718804116974	13.5980172508785	13.5968223775737	1004.46090737632	-0.435139590986504	0.0817800255685353	-5.32085418121858	1.03281163300041e-07	5.12351218532524e-07	chr15	+	45631147	45691280	60133	protein_coding
ENSG00000131697	NPHP4	379.084295914825	387.609155505259	578.118623321065	606.191307988167	13.4514182019898	13.4546862049876	13.5199943648966	13.5286292719894	487.750845682329	0.627650077489406	0.117993532723917	5.31935999372095	1.04132910604982e-07	5.16437652621322e-07	chr1	-	5862810	5992425	129615	protein_coding
ENSG00000092439	TRPM7	1957.36940110167	2035.18851873233	2430.67718578485	2512.09787801876	13.8199081462991	13.8327049909513	13.8940696308574	13.9060294996126	2233.8332459094	0.308310294251101	0.0579746650868485	5.31801768564318	1.04903874562405e-07	5.20121360333729e-07	chr15	-	50557157	50686797	129640	protein_coding
ENSG00000176715	ACSF3	760.942379360733	775.218311010519	512.569857479829	540.434962714874	13.5729470390283	13.5767933176242	13.4989632753104	13.5080612242357	647.291377641489	-0.544432094475585	0.102380579970817	-5.31772817296771	1.05070880962321e-07	5.20809425812427e-07	chr16	+	89093851	89156233	62382	protein_coding
ENSG00000100439	ABHD4	1324.0212481708	1351.34209301461	1019.76686530054	1003.81170831261	13.7039344476029	13.7094701179882	13.6377841464642	13.6340509455678	1174.73547869964	-0.402837425616504	0.0757918547560807	-5.31504904996647	1.06628600516835e-07	5.28388678736256e-07	chr14	+	22598236	22613215	14979	protein_coding
ENSG00000139266	MARCHF9	437.33383406759	501.10265513211	300.879580910592	239.394194510581	13.4730637391867	13.4951465543098	13.4195123355872	13.3913453292706	369.677566155218	-0.797393673715832	0.150082166825947	-5.31304744980516	1.07806951857614e-07	5.34084440070119e-07	chr12	+	57755102	57760411	5309	protein_coding
ENSG00000135537	AFG1L	102.630138650111	110.608071670235	23.6405385001179	31.8507297417511	13.3109233214695	13.3167452369256	13.2314870327892	13.2432750077678	67.1823696405538	-1.93963988626696	0.365099630951197	-5.31263173620199	1.08053260082942e-07	5.35160965173205e-07	chr6	+	108295053	108526001	230948	protein_coding
ENSG00000213462	ERV3-1	461.373326003652	421.272481665766	682.351906707949	652.426238258451	13.4815685977213	13.4672489547401	13.5510807121033	13.542419009448	554.355988158954	0.596059488404488	0.112240124081878	5.3105740329516	1.09280480561132e-07	5.41043044471992e-07	chr7	-	64990355	65006687	16332	protein_coding
ENSG00000184260	H2AC20	1177.01050902335	1105.11890738348	1594.66177882614	1438.42005285328	13.673078189113	13.6572637374596	13.7564086794859	13.7267369694347	1328.80281202156	0.409737182219414	0.0771554323907124	5.31054223304095	1.09299551560904e-07	5.41043044471992e-07	chr1	+	149886917	149887411	494	protein_coding
ENSG00000248643	RBM14-RBM4	226.5259817052	223.139761978214	351.384367706298	483.925603495638	13.3850038720561	13.3833052127466	13.4405348598236	13.4893455978321	321.243928721338	0.894405446462113	0.168423297355071	5.31046156029425	1.09347946963541e-07	5.41137412427675e-07	chr11	+	66616625	66646469	29844	protein_coding
ENSG00000116962	NID1	2126.5704404978	2123.67497606852	2627.32348330856	2584.01888066142	13.8474075839718	13.8469468951136	13.9226076415572	13.9164235045768	2365.39694513407	0.294028557150165	0.0553843021406037	5.30887897447397	1.10301541199958e-07	5.45710145775815e-07	chr1	-	235975829	236065090	89261	protein_coding
ENSG00000167202	TBC1D2B	2417.81813126162	2395.86701330918	1879.42281075937	1993.23921609668	13.8921614041416	13.8888914627485	13.8068194605779	13.8258393212841	2171.58679285672	-0.313553490651048	0.0590702407476812	-5.30814648259845	1.10745627257898e-07	5.47760342434575e-07	chr15	-	77994985	78077724	82739	protein_coding
ENSG00000174939	ASPHD1	473.393071971683	464.553901014988	280.462752205944	289.738896360446	13.4857368959481	13.4826768784102	13.4105114685274	13.4146404716596	377.037155388265	-0.71790047784466	0.135276298485844	-5.30691988086727	1.11493153548149e-07	5.51309887378664e-07	chr16	+	29900857	29919864	19007	protein_coding
ENSG00000213625	LEPROT	1973.08753044448	2091.93526854575	1608.63118793984	1606.92068761609	13.8225141557133	13.8418750081587	13.7589863972834	13.758671393953	1820.14366863654	-0.337994267577513	0.0636901795478705	-5.30685060046772	1.11535520378936e-07	5.51371601144426e-07	chr1	+	65420667	65436007	15340	protein_coding
ENSG00000273033	LINC02035	295.870669982302	326.053359097476	507.197007820712	499.337246919066	13.4173333710956	13.4301963966742	13.4971804340602	13.4945550426203	407.114570954889	0.694999150190034	0.130971071642005	5.30650884563073	1.11744740754522e-07	5.52257895038888e-07	chr3	+	122886940	122892416	5476	lncRNA
ENSG00000131725	WDR44	845.08060113695	768.485645778418	1070.27165209625	1163.06535702136	13.5951144802623	13.5749839201948	13.6494075320141	13.6700503378304	961.725814008245	0.468887379489769	0.0883847204532861	5.30507283481866	1.12628016643625e-07	5.56474097230381e-07	chrX	+	118346072	118449958	103886	protein_coding
ENSG00000146859	TMEM140	71.1938799644914	72.1356989153709	13.969409113706	8.21954315916158	13.2854065852689	13.2862451581064	13.2145217323649	13.2013867644453	41.3796327881825	-2.69622584749812	0.508299612714838	-5.30440271850204	1.13042506945765e-07	5.58372479422334e-07	chr7	+	135148071	135166215	18144	protein_coding
ENSG00000204524	ZNF805	808.096767389163	755.982124633087	511.495287548006	555.846606138302	13.5855162850175	13.5716020201364	13.4986074676638	13.51299105126	657.855196427139	-0.551053643650812	0.103892177670635	-5.30409176134316	1.13235345835762e-07	5.59175293180933e-07	chr19	+	57240631	57262728	22097	protein_coding
ENSG00000176749	CDK5R1	95.2333719005535	82.7156014229586	200.944577251002	209.59835055862	13.3053191361916	13.2953125678459	13.3718344962813	13.3763791300782	147.122975283284	1.20545857945675	0.227379361637752	5.30153031820547	1.14835972123848e-07	5.66927709315729e-07	chr17	+	32486992	32491253	4261	protein_coding
