Gene.id	genename	Control_rep1	Control_rep2	si88_si91_rep1	si88_si91_rep2	Control_rep1.1	Control_rep2.1	si88_si91_rep1.1	si88_si91_rep2.1	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome	strand	start	end	length	type
ENSG00000205352	PRR13	2778.05775449203	3078.34176146793	2114.84136553046	2104.65269375093	11.9534005073508	12.0612666511695	11.6797333007903	11.6750633857442	2518.97339381034	-0.473260581673774	0.097437101467059	-4.85708805524938	1.19124627666574e-06	7.19055362660627e-06	chr12	+	53441733	53446638	4905	protein_coding
ENSG00000256043	CTSO	424.181286880508	381.361447519434	679.345929351117	721.85194382444	10.4754313249224	10.4191079307557	10.7573877511911	10.7978037411039	551.685151893875	0.799244814290452	0.1646342678883	4.85466862119325	1.2058822312836e-06	7.27650658259267e-06	chr4	-	155924117	155953866	29749	protein_coding
ENSG00000147416	ATP6V1B2	5569.30249199589	5530.23117084095	7364.00015476971	6986.88783248054	12.7315319714444	12.7231433994161	13.0715644580453	13.0065466626903	6362.60541252177	0.370740062506281	0.0764169100821634	4.85154479692599	1.22503531990336e-06	7.38965129568511e-06	chr8	+	20197380	20221696	24316	protein_coding
ENSG00000111196	MAGOHB	394.510575103892	442.143991854152	200.237898422469	211.663363887664	10.4367690191966	10.4980922998822	10.1295356106258	10.1512741344282	312.138957317044	-1.02326988167853	0.210973879387624	-4.85022072234102	1.23324162576554e-06	7.43671025691524e-06	chr12	-	10604192	10613609	9417	protein_coding
ENSG00000284024	AC069544.1	1021.99118341677	1176.43634196227	1686.93571958656	1607.44347103368	11.0483168827029	11.1591071368854	11.467865781586	11.4244327201356	1373.20167899982	0.582899580030698	0.12019946547833	4.84943570847897	1.238131903124e-06	7.46374852434766e-06	chr10	+	14838305	14846999	8694	protein_coding
ENSG00000117308	GALE	1587.93253767444	1775.43851274472	1173.99754143585	1086.27235806499	11.4135456316575	11.5145738881953	11.1574337066101	11.0956642759694	1405.91023748	-0.573536989539959	0.118297173908673	-4.84827296028847	1.2454095867498e-06	7.50515616406295e-06	chr1	-	23795660	23800753	5093	protein_coding
ENSG00000156509	FBXO43	58.2425083022459	69.6058168994341	8.22895472969051	2.99523628142921	9.76808479575217	9.80795412374574	9.49936887705002	9.4348735769081	34.7681290531999	-3.49521588586184	0.720973699672198	-4.84791038487395	1.24768736407343e-06	7.51641580679667e-06	chr8	-	100133350	100145817	12467	protein_coding
ENSG00000125384	PTGER2	205.497151934339	234.306904774151	72.2319359606167	86.8618521614471	10.1396225868084	10.1925625028221	9.81668201728341	9.86256518362195	149.724461207639	-1.46908060075192	0.303122677832991	-4.84648859417022	1.25665809170005e-06	7.56797503437069e-06	chr14	+	52314311	52328598	14287	protein_coding
ENSG00000119787	ATL2	860.450641521859	977.422527446982	1401.66528895728	1393.78328295839	10.9202687689493	11.0143548717024	11.3046728273111	11.2998540422657	1158.33043522113	0.604290436168288	0.124700914935014	4.84591822348058	1.26027423103044e-06	7.58683487808224e-06	chr2	-	38293953	38377273	83320	protein_coding
ENSG00000130653	PNPLA7	176.925355408709	207.83708708	384.017887385557	420.331491493899	10.0830191546445	10.1440659099543	10.4227033046906	10.4705036412232	297.277955342042	1.06208871186318	0.219174254334762	4.84586437894739	1.2606161209579e-06	7.58683487808224e-06	chr9	-	137459951	137550402	90451	protein_coding
ENSG00000131467	PSME3	4273.68141108366	4915.54318216567	3349.18457498404	3380.62334963977	12.4227777932584	12.584171812875	12.1518041449855	12.1619397965757	3979.75812946829	-0.449713943283654	0.0928451645960934	-4.84369805622141	1.27444559631903e-06	7.66755243761795e-06	chr17	+	42824425	42843239	18814	protein_coding
ENSG00000137821	LRRC49	390.114914099949	343.127266405661	657.402050071942	641.978976319661	10.4309025887921	10.3657149440566	10.7359223746781	10.7205764031961	508.155801724303	0.826565480460615	0.170678908547963	4.84280973842962	1.28015857221364e-06	7.69940114739168e-06	chr15	+	70853238	71053657	200419	protein_coding
ENSG00000070831	CDC42	8213.29258586765	8323.28711938303	6440.52856843777	6514.63891210854	13.2079726031659	13.2247233876597	12.9067516295604	12.9207054161909	7372.93679644925	-0.35218132309487	0.0727425309669798	-4.84147744673246	1.288773048867e-06	7.74867410716955e-06	chr1	+	22025510	22101360	75850	protein_coding
ENSG00000163964	PIGX	636.271930320761	725.469077543397	369.388634532774	402.360073805324	10.7148418785703	10.8011755080577	10.4027253976304	10.4471535530633	533.372429050564	-0.820336670901107	0.169485273624394	-4.84016489078045	1.29731442698078e-06	7.79747545277288e-06	chr3	+	196639774	196731093	91319	protein_coding
ENSG00000134198	TSPAN2	438.467185143323	326.461084894529	704.947121843487	699.886877760626	10.4934972738403	10.3413995091155	10.7819077546446	10.7771045294534	542.440567410491	0.879007554189376	0.181674245285146	4.83837184962422	1.30907057309322e-06	7.86556081908958e-06	chr1	-	115048010	115089503	41493	protein_coding
ENSG00000100307	CBX7	438.467185143323	419.595628633208	750.663537008434	709.870998698723	10.4934972738403	10.4695588220236	10.8243811343252	10.7865614874837	579.649337370922	0.767888465757943	0.158739968426937	4.83739837778396	1.31549602858814e-06	7.90158262248459e-06	chr22	-	39130771	39152680	21909	protein_coding
ENSG00000117318	ID3	8344.06350073496	7675.26676768548	10623.5805560305	10115.9113344803	13.2278654483066	13.1230834287338	13.5364375554696	13.4732393105961	9189.70553973279	0.372772349857126	0.0770887917267699	4.83562320159802	1.32729135650363e-06	7.96982468545443e-06	chr1	-	23557925	23559501	1576	protein_coding
ENSG00000144134	RABL2A	351.652880315447	309.794903383397	576.941159381635	625.005970724896	10.377898941611	10.3163836011088	10.6533162950121	10.7034306400659	465.848728451343	0.862414685114066	0.178522390070582	4.83084886312072	1.35952177225839e-06	8.1606861007547e-06	chr2	+	113627228	113643396	16168	protein_coding
ENSG00000249839	AC011330.1	124.177423361392	109.800725249811	333.729830704115	248.604611358625	9.96398808032071	9.92708840608605	10.3520874653553	10.2175284588993	204.078147668486	1.31756139337444	0.272940098492568	4.82729141174657	1.38402527707443e-06	8.30505625413095e-06	chr15	-	43663653	43684339	20686	unprocessed_pseudogene
ENSG00000205531	NAP1L4	4191.26276725973	4626.33591476661	3332.72666552466	3217.88217834878	12.4006439101915	12.5137324588901	12.1464685132831	12.1086523940649	3842.05188147495	-0.428925824605225	0.0888824436295756	-4.82576543904222	1.39466575173204e-06	8.36617201349355e-06	chr11	-	2944436	2992329	47893	protein_coding
ENSG00000141012	GALNS	1103.31091198971	1083.30179822359	1590.01691943687	1597.45935009558	11.1079091593101	11.093516739378	11.4147131086849	11.4188730641354	1343.52224493644	0.543815982711733	0.11269555484899	4.82553179174135	1.39630188290575e-06	8.37325119984176e-06	chr16	-	88813733	88856947	43214	protein_coding
ENSG00000154380	ENAH	7870.43102756009	7389.00059114133	5999.82232624768	5773.81713850171	13.1544624458785	13.0757717777386	12.8208197238917	12.7746487941938	6758.2677708627	-0.373949471894209	0.0774959178110087	-4.82540864676471	1.39716495664621e-06	8.37569145737436e-06	chr1	-	225486834	225653142	166308	protein_coding
ENSG00000186111	PIP5K1C	3418.72534581673	3510.68211713906	4614.61494674978	4509.82742773858	12.1741251284269	12.2031003077394	12.5108020857651	12.4843293085541	4013.46245936104	0.396952739781624	0.0822887242483868	4.82390197936999	1.40776620810037e-06	8.4364892666903e-06	chr19	-	3630182	3700468	70286	protein_coding
ENSG00000270885	RASL10B	448.357422402195	396.066901793963	754.32085022163	701.883701948245	10.505807919668	10.4388372118397	10.8277099388816	10.7790024402544	575.157219091508	0.787356320851584	0.16326828220403	4.82246955883114	1.41791674220085e-06	8.49454721706101e-06	chr17	+	35731638	35743521	11883	protein_coding
ENSG00000175115	PACS1	5082.48303580919	5056.71554320114	6586.82109696561	6474.70242835615	12.6232858528576	12.6173187834547	12.9341658588132	12.9132030277729	5800.18052608302	0.365424174492094	0.075779630454557	4.82219525616754	1.41986854055466e-06	8.50346579962972e-06	chr11	+	66070271	66244744	174473	protein_coding
ENSG00000175066	GK5	1248.36772511984	1077.41961651378	699.461152023694	764.783663858259	11.2074700125151	11.0892529972799	10.776699467569	10.8371786493294	947.508039378891	-0.667354310044825	0.138460945459466	-4.81980177031356	1.43700934767241e-06	8.60331452297385e-06	chr3	-	142157526	142225585	68059	protein_coding
ENSG00000174238	PITPNA	4193.4605977617	4073.41083404435	5611.23279734563	5255.64126181446	12.4012387032207	12.3683745005703	12.7404794559327	12.6627441359984	4783.43637274153	0.394730500451838	0.0819022067809956	4.81953436868114	1.43893663910025e-06	8.61204516530601e-06	chr17	-	1517717	1562792	45075	protein_coding
ENSG00000142102	PGGHG	384.62033784502	360.773811535095	637.286827399365	666.939278664904	10.423516739903	10.390751975402	10.7158639079654	10.7453038778499	512.405063861096	0.807472856794727	0.167546920412172	4.81938345872494	1.44002541624333e-06	8.6157532398371e-06	chr11	+	289125	296107	6982	protein_coding
ENSG00000148400	NOTCH1	2695.6391106681	3062.6559435751	3900.5245418733	3976.67536964418	11.922246911166	12.055836766139	12.3196478289176	12.341319813695	3408.87374144017	0.451563195894815	0.0937154152796577	4.818451634102	1.4467658629178e-06	8.65326214166012e-06	chr9	-	136494432	136546048	51616	protein_coding
ENSG00000141543	EIF4A3	2220.90772224224	2701.88213204	1695.16467431625	1666.34978456845	11.7274032310694	11.924631757262	11.4722799774995	11.4567568933111	2071.07607829174	-0.550862624660815	0.114329199979406	-4.81821463598137	1.44848504576568e-06	8.66072367644069e-06	chr17	-	80134368	80147128	12760	protein_coding
ENSG00000114268	PFKFB4	1013.19986140888	1151.92725150472	684.83189917091	682.91387216586	11.0416939024412	11.1421850900931	10.762688515291	10.7608381682871	883.218221062593	-0.663207464192372	0.137659456041625	-4.81773997415646	1.45193414836722e-06	8.67852045322881e-06	chr3	-	48517683	48556803	39120	protein_coding
ENSG00000134884	ARGLU1	2829.70677128836	2782.27194874076	3679.25709247496	3812.93578625939	11.9725677888614	11.9549745184827	12.2546980902204	12.2942977749882	3276.04289969087	0.416867409530437	0.0865341626088751	4.81737382049482	1.45460017685355e-06	8.6916265692759e-06	chr13	-	106541672	106568137	26465	protein_coding
ENSG00000090612	ZNF268	800.010302717641	796.055258061133	487.336985658338	478.239392934864	10.8684849239132	10.865012950484	10.5528641614524	10.5420816454318	640.410484842994	-0.724926870710869	0.150512222247522	-4.81639869431136	1.46172322026244e-06	8.73134735538677e-06	chr12	+	133181494	133214832	33338	protein_coding
ENSG00000111653	ING4	668.140472599349	583.316352889623	1054.22053370368	968.459730995445	10.746479716842	10.6601023830858	11.0722886838332	11.0074063145054	818.534272547025	0.693821270453564	0.144098488342762	4.81491012454758	1.4726615523729e-06	8.79382485355161e-06	chr12	-	6650300	6663119	12819	protein_coding
ENSG00000117525	F3	5595.67645801954	6005.70752571737	4281.79944434896	4523.80519705192	12.7371664858483	12.8220021824812	12.4249391518231	12.4878894767499	5101.74715628445	-0.398076999866469	0.0826901899971108	-4.81407770232935	1.47881263763329e-06	8.82768454233503e-06	chr1	-	94529172	94541759	12587	protein_coding
ENSG00000046604	DSG2	4631.92778290502	4591.04282450774	3525.64993752073	3506.4232734598	12.5151283422449	12.5048902563561	12.207759920531	12.2017716320993	4063.76095459832	-0.391240518937334	0.0812735069897276	-4.81387519043302	1.48031280695549e-06	8.833767878231e-06	chr18	+	31498176	31549008	50832	protein_coding
ENSG00000180776	ZDHHC20	3006.63212669707	3003.83412647699	2255.6479242385	2170.54789194237	12.0362665992541	12.0352818720766	11.7426551002622	11.7049813434418	2609.16551733873	-0.441277197801167	0.0916864889299795	-4.81289231326295	1.48761458149039e-06	8.87281337668195e-06	chr13	-	21372572	21459370	86798	protein_coding
ENSG00000102452	NALCN	818.691861984399	745.076349909435	467.221762985761	465.260035715338	10.8847427850938	10.8192765701878	10.5288635494288	10.5264912247224	624.062502648733	-0.745394657615536	0.154875473667745	-4.81286442561355	1.48782226265133e-06	8.87281337668195e-06	chr13	-	101053775	101416508	362733	protein_coding
ENSG00000281344	HELLPAR	184.617762165609	215.679996026415	77.7179057804104	54.9126651595355	10.0987113447967	10.1587659604304	9.83440330686059	9.75566022484589	133.232082282993	-1.59160695255486	0.330731347143286	-4.81238614453232	1.49138839511845e-06	8.8893738227906e-06	chr12	+	102197584	102402596	205012	lncRNA
ENSG00000171206	TRIM8	8141.86309455358	8328.18893747454	6605.10766303158	6137.23914064845	13.1969887031087	13.2254653237348	12.9375557966655	12.8481759252056	7303.09970892704	-0.3701331134329	0.0769129796891368	-4.81236216473327	1.49156740812645e-06	8.8893738227906e-06	chr10	+	102644478	102658318	13840	protein_coding
ENSG00000271601	LIX1L	3298.94358345928	3609.69884258755	2549.14730959746	2531.97306990149	12.1354512582284	12.2336389182149	11.8650543031268	11.8581889869348	2997.44070138645	-0.443511189854003	0.0921802246157665	-4.81134854794165	1.49915313990156e-06	8.93168395680483e-06	chr1	-	145933422	145958017	24595	protein_coding
ENSG00000112852	PCDHB2	207.694982436311	182.347633004151	398.64714023834	401.361661711514	10.1437968348499	10.0941172161139	10.4422559564895	10.4458391118459	297.512854347579	1.03755719483919	0.215682771695023	4.81057057402019	1.50500050728338e-06	8.96361314133551e-06	chr5	+	141094614	141098703	4089	protein_coding
ENSG00000127526	SLC35E1	3798.95002265781	3973.41374497755	2963.33803099188	2856.45700038966	12.290207037026	12.3403984320762	12.0209501786933	11.9823905191058	3398.03969975423	-0.417417785290921	0.0867901833132151	-4.80950459321547	1.51304819487324e-06	9.00862222900856e-06	chr19	-	16549836	16572415	22579	protein_coding
ENSG00000157796	WDR19	1802.22101161666	1572.50324375623	2345.2520979618	2482.05246521101	11.5283856055726	11.4048705252336	11.7812132181159	11.8380340075874	2050.50720463642	0.516927137969391	0.107489881509999	4.80907719598987	1.51628646246152e-06	9.0249763448034e-06	chr4	+	39182528	39285810	103282	protein_coding
ENSG00000162923	WDR26	5560.511169988	5118.47845115416	7055.87151655796	6878.06091425528	12.7296488097067	12.631579467584	13.0186638553118	12.9872188870093	6153.23051298885	0.384078262715436	0.0798730247581855	4.80861046490011	1.51983036276491e-06	9.04313840605615e-06	chr1	-	224385145	224434797	49652	protein_coding
ENSG00000188976	NOC2L	3924.22636127019	4908.68063683755	3154.43264638136	3028.18388052493	12.3264292830528	12.5825404909751	12.0873073922703	12.0438279901687	3753.88088125351	-0.51499189593601	0.107213572931863	-4.80342070367622	1.55977677233182e-06	9.27781700471555e-06	chr1	-	944202	959256	15054	protein_coding
ENSG00000213024	NUP62	3242.89890565901	4269.48355770472	2617.72193234488	2424.14456377004	12.1169784463342	12.4216588426749	11.8921261725202	11.814272429356	3138.56223986966	-0.57563364900284	0.119846197960677	-4.80310313383252	1.56225365124118e-06	9.28913870943069e-06	chr19	-	49906824	49929744	22920	protein_coding
ENSG00000125834	STK35	1981.34419752734	2092.09596145623	2774.9864005123	2807.53480779298	11.6172075271436	11.6692855057435	11.9522522076379	11.9643724832332	2413.99034182221	0.454378769241755	0.0946021911240072	4.80304698911405	1.56269194387493e-06	9.28913870943069e-06	chr20	+	2101826	2148555	46729	protein_coding
ENSG00000176974	SHMT1	1109.90440349563	1263.68870399113	763.46413325462	761.78842757683	11.1126146699537	11.2175315446196	10.8359888897571	10.8344761626008	974.711417079553	-0.638575790459915	0.13300237538488	-4.8012359825305	1.57689310327694e-06	9.37052141177063e-06	chr17	-	18327859	18363563	35704	protein_coding
ENSG00000197774	EME2	636.271930320761	673.509805773397	1020.39038648162	1037.35016546832	10.7148418785703	10.7517201944062	11.0471136436782	11.0598004372305	841.880572011025	0.651273085181299	0.135664600122583	4.80061183678592	1.58181607815205e-06	9.39673465772501e-06	chr16	+	1772809	1780635	7826	protein_coding
ENSG00000126522	ASL	1023.09009866775	1228.39561373227	727.805329425961	667.937690758714	11.0491421825439	11.1942303906777	10.8033478382698	10.7462813047677	911.807183146173	-0.690189846246487	0.143782406208601	-4.80023853019369	1.58476760652382e-06	9.41122341235138e-06	chr7	+	66075818	66093576	17758	protein_coding
ENSG00000177855	CACYBPP2	108.792609847591	133.329452089057	20.1152226725768	33.9460111895311	9.92440892166258	9.98632331073057	9.59083404476729	9.66654546140413	74.045823949689	-2.16908384313687	0.451909809972799	-4.79981579348195	1.58811634354996e-06	9.42806087949061e-06	chr2	-	183607441	183608119	678	processed_pseudogene
ENSG00000238045	AC009133.1	73.6273218160466	69.6058168994341	196.580585209273	207.669715512425	9.82125332145044	9.80795412374574	10.1224371043738	10.1437489815822	136.870859859295	1.49733640477928	0.311995091976029	4.79923063948172	1.59276290628175e-06	9.45258968492098e-06	chr16	-	29808928	29820366	11438	lncRNA
ENSG00000157259	GATAD1	1364.85274172433	1259.76724951793	1814.94168204841	2003.81307227614	11.2820077117266	11.2149640045251	11.5348949996238	11.6279392355306	1610.8436863917	0.541147553434287	0.112761675466009	4.79903789295337	1.5942963179614e-06	9.45863295328179e-06	chr7	+	92447481	92460075	12594	protein_coding
ENSG00000114767	RRP9	667.041557348363	847.034166212831	425.16266103401	431.314024525807	10.745404047299	10.9089742232661	10.4766833864026	10.4844941312527	592.638102280253	-0.822999429017909	0.17156768100319	-4.79693741971489	1.61109907780419e-06	9.55523296726115e-06	chr3	-	51933428	51941904	8476	protein_coding
ENSG00000115295	CLIP4	3301.14141396126	3145.98685113076	4278.14213113577	4251.23869544186	12.1361706814694	12.0844411041102	12.423965834743	12.4167852251019	3744.12727291741	0.403982221402447	0.0842658149631069	4.79414127282004	1.63373119293318e-06	9.68633263307687e-06	chr2	+	29097704	29174713	77009	protein_coding
ENSG00000092841	MYL6	33190.5373255232	36092.086607784	28234.4580058714	25612.2654425012	15.0731199297712	15.1897502191902	14.8490857466552	14.7147763152252	30782.33684542	-0.36363275585854	0.0758617431693781	-4.79336145818123	1.64009734142931e-06	9.72093847105393e-06	chr12	+	56158358	56161579	3221	protein_coding
ENSG00000253537	PCDHGA7	1117.59681025253	823.505439373586	1541.55751936202	1588.47364125129	11.1180815182257	10.8888945322574	11.3872930360306	11.4138488092254	1267.78335255986	0.690551222957781	0.144084717164954	4.79267500776791	1.64572102257944e-06	9.75112275463172e-06	chr5	+	141382741	141512975	130234	protein_coding
ENSG00000197632	SERPINB2	519.78691371627	818.603621282077	1188.62679428863	1233.03893585503	10.5904005902189	10.884666535645	11.1674378805962	11.1973211109101	940.0140662855	0.853616926578042	0.178151232133571	4.79152973771201	1.65514482156076e-06	9.80379652048347e-06	chr18	+	63887704	63903888	16184	protein_coding
ENSG00000176102	CSTF3	1301.11565716715	1447.99706423189	943.586809004512	858.634400676374	11.2417740198654	11.3326339969351	10.9879064489089	10.9187462466429	1137.83348276998	-0.609225726796234	0.127153590556346	-4.79125854119131	1.65738393235573e-06	9.81389350722862e-06	chr11	-	33084583	33161480	76897	protein_coding
ENSG00000130304	SLC27A1	1512.10738535642	1258.78688589962	2114.84136553046	1986.84006668138	11.3703385642413	11.2143212906907	11.6797333007903	11.6198405290439	1718.14392586697	0.566826381187715	0.118313508310369	4.79088473736045	1.66047498430993e-06	9.82902697030914e-06	chr19	+	17470523	17506168	35645	protein_coding
ENSG00000162105	SHANK2	1919.80494347214	2040.13668968623	2683.55357018241	2765.60149985297	11.5873616251706	11.6451068848183	11.9176183349297	11.9487374510357	2352.27417579844	0.460186169117696	0.0960747607261691	4.78987577631666	1.66884595429103e-06	9.87539458997486e-06	chr11	-	70469434	70826894	357460	protein_coding
ENSG00000179603	GRM8	2.19783050197154	2.94109085490566	44.8020868616483	60.903137722394	9.42080053602367	9.43398252208399	9.71537333061704	9.77775362643226	27.7110364852299	4.35348920016152	0.90917304068989	4.78840551283621	1.68111683148897e-06	9.94480259658521e-06	chr7	-	126438597	127252941	814344	protein_coding
ENSG00000101752	MIB1	4442.91435973547	4573.39627937831	3347.35591837744	3491.44709205265	12.4671604256708	12.5004482366876	12.151212310757	12.1970892405141	3963.77841238597	-0.398987356394197	0.0833494198331663	-4.78692421846267	1.69356744698257e-06	1.00152288120753e-05	chr18	+	21740791	21870953	130162	protein_coding
ENSG00000143776	CDC42BPA	4823.13903657655	4906.71990960095	3594.22456026816	3805.94690160272	12.5620461589261	12.5820740523773	12.2289103469318	12.2922550740478	4282.50760201209	-0.395048734311807	0.0825809880761465	-4.78377340251172	1.72034618182226e-06	1.01678541365071e-05	chr1	-	226989864	227318474	328610	protein_coding
ENSG00000135763	URB2	768.141760439054	843.112711739624	502.88056681442	461.266387340099	10.8402008133844	10.9056519308761	10.571019839144	10.5216438187887	643.850356583299	-0.740843689043132	0.154866486082725	-4.78375733693212	1.72048376005487e-06	1.01678541365071e-05	chr1	+	229626246	229660200	33954	protein_coding
ENSG00000120647	CCDC77	287.915795758272	376.459629427925	134.406260584945	153.7554624467	10.2823847662771	10.4124362593993	9.98889769945734	10.0334298364136	238.13428705446	-1.20718180578639	0.252376351072913	-4.78326039921873	1.72474453177606e-06	1.01883123504321e-05	chr12	+	389349	442638	53289	protein_coding
ENSG00000068028	RASSF1	425.280202131493	586.257443744529	264.240879653395	228.63636948243	10.4768332376308	10.6632182380731	10.2439533027296	10.1824326812383	376.103723752962	-1.03773263925348	0.216952539254335	-4.78322421493736	1.72505517359184e-06	1.01883123504321e-05	chr3	-	50329785	50340936	11151	protein_coding
ENSG00000120742	SERP1	2941.79612688891	3062.6559435751	2271.19150539458	2118.63046306426	12.0132651128571	12.055836766139	11.7494234627516	11.6814658505233	2598.56850973071	-0.451783578790137	0.0944537607117459	-4.78311901385155	1.72595862966527e-06	1.01903705330912e-05	chr3	-	150541997	150603174	61177	protein_coding
ENSG00000170185	USP38	1617.60324945105	1559.7585167183	2183.41598827788	2260.40498038525	11.4300657268159	11.3976604696171	11.71074644336	11.7447301550442	1905.29568370812	0.484067773902648	0.101205354423581	4.78302533161092	1.72676354584343e-06	1.01918457823134e-05	chr4	+	143184916	143223874	38958	protein_coding
ENSG00000162368	CMPK1	3375.86765102829	3386.17593761472	2534.51805674468	2518.99371268197	12.1604113407254	12.1637222386799	11.8592085256847	11.8529774263369	2953.88883951741	-0.420163779971498	0.0878518214460905	-4.78264164652895	1.73006392740171e-06	1.02080442914364e-05	chr1	+	47333796	47378839	45043	protein_coding
ENSG00000168297	PXK	2005.52033304903	1733.28287715774	2572.00551717993	2748.62849425821	11.6287511289287	11.4925343916258	11.8741382728051	11.9423578238589	2264.85930541123	0.509480750051654	0.106528963599685	4.78255615032717	1.73080017395369e-06	1.02091078683384e-05	chr3	+	58332889	58426126	93237	protein_coding
ENSG00000163293	NIPAL1	272.530982244471	322.539630421321	117.948351125564	135.784044758124	10.2576175486212	10.3355783894272	9.94828978729625	9.99217591660489	212.20075213737	-1.23155412010099	0.257530934524661	-4.78215994662599	1.73421599638601e-06	1.02259711386127e-05	chr4	+	48016771	48040173	23402	protein_coding
ENSG00000128829	EIF2AK4	4091.26147942002	4342.03046545906	3103.23026139662	3233.85677184974	12.3733102656934	12.4408720434398	12.0698385235986	12.113974832042	3692.59474453136	-0.412555374475376	0.0862844982404197	-4.78133828078653	1.74132055075815e-06	1.02645675611625e-05	chr15	+	39934114	40035591	101477	protein_coding
ENSG00000080493	SLC4A4	784.62548920384	644.098897224341	1135.59575269729	1146.17708369358	10.8549189602031	10.7226987469486	11.1307779788181	11.1381808778399	927.624305704762	0.676588183939904	0.141516030666296	4.78100029201174	1.74425109115565e-06	1.02785425339538e-05	chr4	+	71062666	71568595	505929	protein_coding
ENSG00000125772	GPCPD1	560.446778002743	452.927991655472	835.696069215236	882.596290927808	10.6355506129199	10.511444406934	10.8993420724893	10.9386735145696	682.916782450315	0.763054875661687	0.159615651930771	4.78057675692509	1.74793005442333e-06	1.02946022368566e-05	chr20	-	5544438	5611006	66568	protein_coding
ENSG00000178719	GRINA	6046.23171092371	5867.4762555368	7590.75357398785	7643.84299020735	12.8301177062943	12.7939651602	13.1092782271243	13.1179659443361	6787.07613266393	0.354798897836492	0.0742170551079956	4.78055747860397	1.74809768949563e-06	1.02946022368566e-05	chr8	+	143990055	143993415	3360	protein_coding
ENSG00000184669	OR7E14P	123.078508110406	148.034906363585	40.2304453451536	29.9523628142921	9.96124903758897	10.0205876570541	9.69563802157992	9.6466149171166	85.3240556583593	-1.94771642252282	0.407463431662163	-4.78010116043423	1.75207012832694e-06	1.03146879436805e-05	chr11	+	17013997	17052951	38954	transcribed_unprocessed_pseudogene
ENSG00000184983	NDUFA6	1341.77552145363	1444.07560975868	978.331284529872	821.693153205414	11.2675887303177	11.3302911100659	11.0150571314067	10.8873331935797	1146.4688922369	-0.629687526638726	0.131766496506494	-4.77881360841745	1.76332562973842e-06	1.03776234657874e-05	chr22	-	42085526	42090884	5358	protein_coding
ENSG00000272047	GTF2H5	1209.90569133533	1137.22179723019	755.235178524929	776.764608983976	11.1818458674437	11.1319185106757	10.8285405939362	10.8479240464003	969.781819018607	-0.615326664248923	0.128763597411493	-4.77873154073592	1.76404539838993e-06	1.03785330359615e-05	chr6	+	158168349	158199344	30995	protein_coding
ENSG00000134851	TMEM165	3260.48154967478	3254.80721276227	2460.45746417746	2386.20490420527	12.1228004350445	12.120924217948	11.8292215250765	11.7984751101351	2840.48778270495	-0.426732369519895	0.0893008757170761	-4.77859109547674	1.76527781842699e-06	1.03824571755145e-05	chr4	+	55417128	55453397	36269	protein_coding
ENSG00000078140	UBE2K	2624.20961935402	2676.39267796415	1885.34496140243	1975.85753364947	11.8946597082524	11.9148683965371	11.5703496727786	11.6145737075901	2290.45119809252	-0.4573444424339	0.0957161174400933	-4.77813407674149	1.76929392934251e-06	1.04027457990993e-05	chr4	+	39698135	39782792	84657	protein_coding
ENSG00000179841	AKAP5	310.993016028973	292.148358253963	99.6617850595851	146.766577790031	10.3182064930021	10.2890702820802	9.89952730621751	10.0177050976367	212.392434283138	-1.29357955582373	0.27096815792015	-4.77391722242481	1.80676669011314e-06	1.06196702829249e-05	chr14	+	64465498	64474503	9005	protein_coding
ENSG00000118997	DNAH7	468.137896919938	307.834176146793	704.032793540188	789.743966203502	10.5299694670799	10.3133919771205	10.7810414191423	10.8594503897221	567.437208202605	0.946958304433208	0.198445783425531	4.77187415165494	1.825195410332e-06	1.07245561998452e-05	chr2	-	195737702	196068837	331135	protein_coding
ENSG00000279289	AL136164.3	824.186438239328	798.015985297737	1162.11127349296	1363.8309201441	10.8894806818003	10.8667355224175	11.1492449121164	11.2813727440997	1037.03615429353	0.638599911642521	0.133855877614819	4.77080217187131	1.83493689488727e-06	1.07783465335637e-05	chr6	-	71386851	71390829	3978	TEC
ENSG00000184162	NR2C2AP	143.957897879136	227.444359446038	57.6026831078336	55.9110772533453	10.0112746830426	10.1802860521586	9.7657261612634	9.75942501528873	121.229004421588	-1.71171617541746	0.358808789225625	-4.77055252495808	1.83721269200852e-06	1.07882633356765e-05	chr19	-	19201408	19203414	2006	protein_coding
ENSG00000249353	NPM1P27	1026.38684442071	1135.26106999359	699.461152023694	681.915460072051	11.0516146736587	11.1305430951494	10.776699467569	10.7598737430406	885.75613162751	-0.646363789310997	0.135521628458711	-4.76945116924952	1.84728513599785e-06	1.08439417094605e-05	chr5	-	93682837	93683667	830	processed_pseudogene
ENSG00000100300	TSPO	4241.81286880508	4715.54900403208	3395.81531845228	3267.80278303927	12.4142607241311	12.5358390993571	12.1668111550961	12.125217444024	3905.24499358218	-0.426942005087032	0.0895268577787928	-4.76887065713778	1.85261553976474e-06	1.0871756644666e-05	chr22	+	43151558	43163242	11684	protein_coding
ENSG00000136888	ATP6V1G1	1696.72514752203	1648.97160598378	2343.4234413552	2297.34622785621	11.4731153628255	11.4473044305141	11.7804372516041	11.7607360465884	1996.6166056793	0.472265059984663	0.0990861676213893	4.76620573104815	1.87727576774656e-06	1.10069074146472e-05	chr9	+	114587768	114598879	11111	protein_coding
